0 qid:1418 1:0.113154 2:0.000000 3:0.000000 4:1.000000 5:0.114407 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.050275 12:0.000000 13:0.000000 14:0.834457 15:0.051819 16:0.199043 17:0.037037 18:0.000000 19:0.357143 20:0.199066 21:0.281015 22:0.003118 23:0.000000 24:0.225008 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.834457 34:0.036365 35:0.003192 36:0.088714 37:0.286352 38:0.020411 39:0.000000 40:0.224180 41:0.201310 42:0.047619 43:0.000000 44:0.250000 45:0.275862 46:0.000000 #docid = GX267-34-15810063 inc = 0.0957782038976445 prob = 0.122358
0 qid:6086 1:0.099099 2:0.500000 3:0.500000 4:1.000000 5:0.123894 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.097672 12:0.513368 13:0.500000 14:1.000000 15:0.124610 16:0.015062 17:0.102041 18:0.228571 19:0.259259 20:0.015742 21:0.821061 22:0.751208 23:0.649649 24:0.896114 25:0.783974 26:0.135375 27:0.004690 28:0.099971 29:0.365084 30:0.118245 31:0.006821 32:0.080588 33:0.846062 34:0.065465 35:0.000000 36:0.000000 37:0.835606 38:0.763309 39:0.670562 40:0.906798 41:0.000164 42:0.003676 43:0.260870 44:0.500000 45:0.210526 46:0.000000 #docid = GX002-36-15368771 inc = 1 prob = 0.770587
0 qid:6086 1:0.099099 2:0.500000 3:0.500000 4:1.000000 5:0.123894 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.097672 12:0.513368 13:0.500000 14:1.000000 15:0.124610 16:0.015062 17:0.102041 18:0.228571 19:0.259259 20:0.015742 21:0.821061 22:0.751208 23:0.649649 24:0.896114 25:0.783974 26:0.135375 27:0.004690 28:0.099971 29:0.365084 30:0.118245 31:0.006821 32:0.080588 33:0.846062 34:0.065465 35:0.000000 36:0.000000 37:0.835606 38:0.763309 39:0.670562 40:0.906798 41:0.000164 42:0.003676 43:0.260870 44:0.500000 45:0.210526 46:0.000000 #docid = GX002-36-15368771 inc = 1 prob = 0.770587
0 qid:7286 1:0.015209 2:1.000000 3:0.000000 4:0.000000 5:0.022814 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.013605 12:0.849797 13:0.000000 14:0.000000 15:0.020524 16:0.019943 17:1.000000 18:0.000000 19:0.727273 20:0.021424 21:0.529725 22:0.340342 23:0.211002 24:0.389786 25:0.229760 26:0.640349 27:0.992336 28:0.735945 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.600145 38:0.408310 39:0.270833 40:0.429988 41:0.274074 42:0.500000 43:0.041667 44:1.000000 45:0.500000 46:0.000000 #docid = GX078-91-9842490 inc = 1 prob = 0.0700013
0 qid:7286 1:0.015209 2:1.000000 3:0.000000 4:0.000000 5:0.022814 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.013605 12:0.849797 13:0.000000 14:0.000000 15:0.020524 16:0.019943 17:1.000000 18:0.000000 19:0.727273 20:0.021424 21:0.529725 22:0.340342 23:0.211002 24:0.389786 25:0.229760 26:0.640349 27:0.992336 28:0.735945 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.600145 38:0.408310 39:0.270833 40:0.429988 41:0.274074 42:0.500000 43:0.041667 44:1.000000 45:0.500000 46:0.000000 #docid = GX078-91-9842490 inc = 1 prob = 0.0700013
0 qid:7286 1:0.015209 2:1.000000 3:0.000000 4:0.000000 5:0.022814 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.013605 12:0.849797 13:0.000000 14:0.000000 15:0.020524 16:0.019943 17:1.000000 18:0.000000 19:0.727273 20:0.021424 21:0.529725 22:0.340342 23:0.211002 24:0.389786 25:0.229760 26:0.640349 27:0.992336 28:0.735945 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.600145 38:0.408310 39:0.270833 40:0.429988 41:0.274074 42:0.500000 43:0.041667 44:1.000000 45:0.500000 46:0.000000 #docid = GX078-91-9842490 inc = 1 prob = 0.0700013
1 qid:8869 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.000000 17:0.272727 18:0.000000 19:0.625000 20:0.000000 21:0.839240 22:0.956189 23:0.017387 24:0.999632 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.006944 34:0.013328 35:0.000175 36:0.005416 37:0.810253 38:0.864836 39:0.000000 40:0.903552 41:0.001929 42:0.250000 43:0.000000 44:0.500000 45:0.298507 46:0.000000 #docid = GX262-33-6288979 inc = 0.772571944613613 prob = 0.831744
1 qid:8869 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.000000 17:0.272727 18:0.000000 19:0.625000 20:0.000000 21:0.839240 22:0.956189 23:0.017387 24:0.999632 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.006944 34:0.013328 35:0.000175 36:0.005416 37:0.810253 38:0.864836 39:0.000000 40:0.903552 41:0.001929 42:0.250000 43:0.000000 44:0.500000 45:0.298507 46:0.000000 #docid = GX262-33-6288979 inc = 0.772571944613613 prob = 0.831744
1 qid:8869 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.000000 17:0.272727 18:0.000000 19:0.625000 20:0.000000 21:0.839240 22:0.956189 23:0.017387 24:0.999632 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.006944 34:0.013328 35:0.000175 36:0.005416 37:0.810253 38:0.864836 39:0.000000 40:0.903552 41:0.001929 42:0.250000 43:0.000000 44:0.500000 45:0.298507 46:0.000000 #docid = GX262-33-6288979 inc = 0.772571944613613 prob = 0.831744
0 qid:526 1:0.968718 2:0.076923 3:0.000000 4:0.000000 5:0.967774 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.092424 13:0.000000 14:0.000000 15:1.000000 16:0.759189 17:0.102564 18:0.000000 19:0.375000 20:0.759207 21:0.631359 22:0.263813 23:0.315914 24:0.456239 25:0.366733 26:0.136952 27:0.076195 28:0.025949 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.603707 38:0.253216 39:0.301359 40:0.463122 41:0.000583 42:0.012658 43:0.000000 44:0.500000 45:0.578947 46:0.000000 #docid = GX243-53-14829068 inc = 1 prob = 0.169614
0 qid:526 1:0.968718 2:0.076923 3:0.000000 4:0.000000 5:0.967774 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.092424 13:0.000000 14:0.000000 15:1.000000 16:0.759189 17:0.102564 18:0.000000 19:0.375000 20:0.759207 21:0.631359 22:0.263813 23:0.315914 24:0.456239 25:0.366733 26:0.136952 27:0.076195 28:0.025949 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.603707 38:0.253216 39:0.301359 40:0.463122 41:0.000583 42:0.012658 43:0.000000 44:0.500000 45:0.578947 46:0.000000 #docid = GX243-53-14829068 inc = 1 prob = 0.169614
0 qid:526 1:0.968718 2:0.076923 3:0.000000 4:0.000000 5:0.967774 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.092424 13:0.000000 14:0.000000 15:1.000000 16:0.759189 17:0.102564 18:0.000000 19:0.375000 20:0.759207 21:0.631359 22:0.263813 23:0.315914 24:0.456239 25:0.366733 26:0.136952 27:0.076195 28:0.025949 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.603707 38:0.253216 39:0.301359 40:0.463122 41:0.000583 42:0.012658 43:0.000000 44:0.500000 45:0.578947 46:0.000000 #docid = GX243-53-14829068 inc = 1 prob = 0.169614
0 qid:2967 1:0.013514 2:0.333333 3:1.000000 4:0.000000 5:0.027397 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016998 12:0.333333 13:1.000000 14:0.000000 15:0.034584 16:0.001563 17:0.258065 18:0.094118 19:0.000000 20:0.001706 21:0.559692 22:0.430155 23:0.167166 24:0.301318 25:0.527786 26:0.153862 27:0.008186 28:0.083698 29:0.669733 30:0.805683 31:0.949676 32:0.773210 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641869 38:0.463805 39:0.280175 40:0.324459 41:0.140909 42:0.050000 43:0.044776 44:0.000000 45:0.073529 46:0.000000 #docid = GX034-88-0551882 inc = 0.74729260612527 prob = 0.080131
0 qid:2967 1:0.013514 2:0.333333 3:1.000000 4:0.000000 5:0.027397 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016998 12:0.333333 13:1.000000 14:0.000000 15:0.034584 16:0.001563 17:0.258065 18:0.094118 19:0.000000 20:0.001706 21:0.559692 22:0.430155 23:0.167166 24:0.301318 25:0.527786 26:0.153862 27:0.008186 28:0.083698 29:0.669733 30:0.805683 31:0.949676 32:0.773210 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641869 38:0.463805 39:0.280175 40:0.324459 41:0.140909 42:0.050000 43:0.044776 44:0.000000 45:0.073529 46:0.000000 #docid = GX034-88-0551882 inc = 0.74729260612527 prob = 0.080131
0 qid:2967 1:0.013514 2:0.333333 3:1.000000 4:0.000000 5:0.027397 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016998 12:0.333333 13:1.000000 14:0.000000 15:0.034584 16:0.001563 17:0.258065 18:0.094118 19:0.000000 20:0.001706 21:0.559692 22:0.430155 23:0.167166 24:0.301318 25:0.527786 26:0.153862 27:0.008186 28:0.083698 29:0.669733 30:0.805683 31:0.949676 32:0.773210 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641869 38:0.463805 39:0.280175 40:0.324459 41:0.140909 42:0.050000 43:0.044776 44:0.000000 45:0.073529 46:0.000000 #docid = GX034-88-0551882 inc = 0.74729260612527 prob = 0.080131
0 qid:5555 1:0.178716 2:0.000000 3:0.000000 4:0.000000 5:0.177898 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.689111 12:0.000000 13:0.000000 14:0.000000 15:0.675717 16:0.087829 17:0.307692 18:0.235294 19:0.181818 20:0.087961 21:0.669209 22:0.828999 23:0.971211 24:0.770586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.591718 38:0.762122 39:0.969608 40:0.735830 41:1.000000 42:1.000000 43:1.000000 44:0.333333 45:0.220588 46:0.000000 #docid = GX009-60-9727871 inc = 1 prob = 0.202493
0 qid:5555 1:0.178716 2:0.000000 3:0.000000 4:0.000000 5:0.177898 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.689111 12:0.000000 13:0.000000 14:0.000000 15:0.675717 16:0.087829 17:0.307692 18:0.235294 19:0.181818 20:0.087961 21:0.669209 22:0.828999 23:0.971211 24:0.770586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.591718 38:0.762122 39:0.969608 40:0.735830 41:1.000000 42:1.000000 43:1.000000 44:0.333333 45:0.220588 46:0.000000 #docid = GX009-60-9727871 inc = 1 prob = 0.202493
0 qid:5555 1:0.178716 2:0.000000 3:0.000000 4:0.000000 5:0.177898 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.689111 12:0.000000 13:0.000000 14:0.000000 15:0.675717 16:0.087829 17:0.307692 18:0.235294 19:0.181818 20:0.087961 21:0.669209 22:0.828999 23:0.971211 24:0.770586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.591718 38:0.762122 39:0.969608 40:0.735830 41:1.000000 42:1.000000 43:1.000000 44:0.333333 45:0.220588 46:0.000000 #docid = GX009-60-9727871 inc = 1 prob = 0.202493
0 qid:6158 1:0.194357 2:0.000000 3:0.000000 4:0.000000 5:0.194357 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.275038 12:0.000000 13:0.000000 14:0.000000 15:0.275190 16:0.070253 17:0.105263 18:0.000000 19:1.000000 20:0.070353 21:0.833543 22:0.658734 23:0.757361 24:0.628160 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.830363 38:0.659036 39:0.756325 40:0.627171 41:0.001044 42:0.018519 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX255-72-12894733 inc = 0.607010011227299 prob = 0.164567
0 qid:6158 1:0.194357 2:0.000000 3:0.000000 4:0.000000 5:0.194357 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.275038 12:0.000000 13:0.000000 14:0.000000 15:0.275190 16:0.070253 17:0.105263 18:0.000000 19:1.000000 20:0.070353 21:0.833543 22:0.658734 23:0.757361 24:0.628160 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.830363 38:0.659036 39:0.756325 40:0.627171 41:0.001044 42:0.018519 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX255-72-12894733 inc = 0.607010011227299 prob = 0.164567
0 qid:6158 1:0.194357 2:0.000000 3:0.000000 4:0.000000 5:0.194357 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.275038 12:0.000000 13:0.000000 14:0.000000 15:0.275190 16:0.070253 17:0.105263 18:0.000000 19:1.000000 20:0.070353 21:0.833543 22:0.658734 23:0.757361 24:0.628160 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.830363 38:0.659036 39:0.756325 40:0.627171 41:0.001044 42:0.018519 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX255-72-12894733 inc = 0.607010011227299 prob = 0.164567
0 qid:7603 1:0.021127 2:0.333333 3:0.000000 4:1.000000 5:0.031359 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.021139 12:0.333333 13:0.000000 14:1.000000 15:0.031392 16:0.008255 17:0.057143 18:0.179487 19:0.950000 20:0.008370 21:0.879291 22:0.760587 23:0.459580 24:0.827818 25:1.000000 26:0.957410 27:0.562556 28:1.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.574835 34:0.000000 35:0.000000 36:0.000000 37:0.930538 38:0.843705 39:0.440149 40:0.883356 41:0.033830 42:0.020000 43:0.178571 44:0.750000 45:0.957143 46:0.000000 #docid = GX165-67-11907903 inc = 0.74842866246392 prob = 0.10853
0 qid:7603 1:0.021127 2:0.333333 3:0.000000 4:1.000000 5:0.031359 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.021139 12:0.333333 13:0.000000 14:1.000000 15:0.031392 16:0.008255 17:0.057143 18:0.179487 19:0.950000 20:0.008370 21:0.879291 22:0.760587 23:0.459580 24:0.827818 25:1.000000 26:0.957410 27:0.562556 28:1.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.574835 34:0.000000 35:0.000000 36:0.000000 37:0.930538 38:0.843705 39:0.440149 40:0.883356 41:0.033830 42:0.020000 43:0.178571 44:0.750000 45:0.957143 46:0.000000 #docid = GX165-67-11907903 inc = 0.74842866246392 prob = 0.10853
0 qid:7603 1:0.021127 2:0.333333 3:0.000000 4:1.000000 5:0.031359 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.021139 12:0.333333 13:0.000000 14:1.000000 15:0.031392 16:0.008255 17:0.057143 18:0.179487 19:0.950000 20:0.008370 21:0.879291 22:0.760587 23:0.459580 24:0.827818 25:1.000000 26:0.957410 27:0.562556 28:1.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.574835 34:0.000000 35:0.000000 36:0.000000 37:0.930538 38:0.843705 39:0.440149 40:0.883356 41:0.033830 42:0.020000 43:0.178571 44:0.750000 45:0.957143 46:0.000000 #docid = GX165-67-11907903 inc = 0.74842866246392 prob = 0.10853
0 qid:5467 1:0.018164 2:0.000000 3:0.000000 4:0.000000 5:0.018160 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.001429 12:0.000000 13:0.000000 14:0.000000 15:0.001431 16:0.174690 17:0.333333 18:0.000000 19:0.500000 20:0.174670 21:0.190901 22:0.131456 23:0.095717 24:0.231493 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.196115 38:0.125996 39:0.089107 40:0.227930 41:0.028504 42:0.111111 43:0.000000 44:0.428571 45:0.352941 46:0.000000 #docid = GX271-96-10506942 inc = 1 prob = 0.121507
0 qid:5467 1:0.018164 2:0.000000 3:0.000000 4:0.000000 5:0.018160 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.001429 12:0.000000 13:0.000000 14:0.000000 15:0.001431 16:0.174690 17:0.333333 18:0.000000 19:0.500000 20:0.174670 21:0.190901 22:0.131456 23:0.095717 24:0.231493 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.196115 38:0.125996 39:0.089107 40:0.227930 41:0.028504 42:0.111111 43:0.000000 44:0.428571 45:0.352941 46:0.000000 #docid = GX271-96-10506942 inc = 1 prob = 0.121507
0 qid:5467 1:0.018164 2:0.000000 3:0.000000 4:0.000000 5:0.018160 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.001429 12:0.000000 13:0.000000 14:0.000000 15:0.001431 16:0.174690 17:0.333333 18:0.000000 19:0.500000 20:0.174670 21:0.190901 22:0.131456 23:0.095717 24:0.231493 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.196115 38:0.125996 39:0.089107 40:0.227930 41:0.028504 42:0.111111 43:0.000000 44:0.428571 45:0.352941 46:0.000000 #docid = GX271-96-10506942 inc = 1 prob = 0.121507
0 qid:2931 1:0.378979 2:0.000000 3:0.000000 4:0.000000 5:0.377134 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.616090 12:0.000000 13:0.000000 14:0.000000 15:0.617925 16:0.306376 17:0.080000 18:0.818182 19:0.000000 20:0.306342 21:0.676635 22:0.472214 23:0.694330 24:0.450161 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.667976 38:0.466861 39:0.695174 40:0.446280 41:0.000867 42:0.009479 43:0.000000 44:0.200000 45:0.084507 46:0.000000 #docid = GX055-69-9977978 inc = 1 prob = 0.114546
0 qid:2931 1:0.378979 2:0.000000 3:0.000000 4:0.000000 5:0.377134 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.616090 12:0.000000 13:0.000000 14:0.000000 15:0.617925 16:0.306376 17:0.080000 18:0.818182 19:0.000000 20:0.306342 21:0.676635 22:0.472214 23:0.694330 24:0.450161 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.667976 38:0.466861 39:0.695174 40:0.446280 41:0.000867 42:0.009479 43:0.000000 44:0.200000 45:0.084507 46:0.000000 #docid = GX055-69-9977978 inc = 1 prob = 0.114546
0 qid:2931 1:0.378979 2:0.000000 3:0.000000 4:0.000000 5:0.377134 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.616090 12:0.000000 13:0.000000 14:0.000000 15:0.617925 16:0.306376 17:0.080000 18:0.818182 19:0.000000 20:0.306342 21:0.676635 22:0.472214 23:0.694330 24:0.450161 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.667976 38:0.466861 39:0.695174 40:0.446280 41:0.000867 42:0.009479 43:0.000000 44:0.200000 45:0.084507 46:0.000000 #docid = GX055-69-9977978 inc = 1 prob = 0.114546
0 qid:987 1:0.028946 2:0.000000 3:0.000000 4:0.666667 5:0.029940 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.028555 12:0.000000 13:0.000000 14:0.615681 15:0.029615 16:0.013123 17:0.000000 18:0.538462 19:0.750000 20:0.013556 21:0.750161 22:0.730042 23:0.698751 24:0.714267 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.411193 34:0.321231 35:0.471815 36:0.270447 37:0.745319 38:0.710514 39:0.699952 40:0.698464 41:0.000000 42:0.000000 43:0.218750 44:0.833333 45:0.778761 46:0.000000 #docid = GX204-44-4030862 inc = 1 prob = 0.618433
0 qid:987 1:0.028946 2:0.000000 3:0.000000 4:0.666667 5:0.029940 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.028555 12:0.000000 13:0.000000 14:0.615681 15:0.029615 16:0.013123 17:0.000000 18:0.538462 19:0.750000 20:0.013556 21:0.750161 22:0.730042 23:0.698751 24:0.714267 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.411193 34:0.321231 35:0.471815 36:0.270447 37:0.745319 38:0.710514 39:0.699952 40:0.698464 41:0.000000 42:0.000000 43:0.218750 44:0.833333 45:0.778761 46:0.000000 #docid = GX204-44-4030862 inc = 1 prob = 0.618433
0 qid:987 1:0.028946 2:0.000000 3:0.000000 4:0.666667 5:0.029940 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.028555 12:0.000000 13:0.000000 14:0.615681 15:0.029615 16:0.013123 17:0.000000 18:0.538462 19:0.750000 20:0.013556 21:0.750161 22:0.730042 23:0.698751 24:0.714267 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.411193 34:0.321231 35:0.471815 36:0.270447 37:0.745319 38:0.710514 39:0.699952 40:0.698464 41:0.000000 42:0.000000 43:0.218750 44:0.833333 45:0.778761 46:0.000000 #docid = GX204-44-4030862 inc = 1 prob = 0.618433
0 qid:133 1:0.323529 2:0.000000 3:0.000000 4:0.000000 5:0.323529 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.323529 12:0.000000 13:0.000000 14:0.000000 15:0.323529 16:0.120219 17:0.076923 18:0.300000 19:0.250000 20:0.115385 21:0.584634 22:0.246969 23:0.188421 24:0.211288 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.581510 38:0.242428 39:0.186897 40:0.207575 41:0.000346 42:0.002770 43:0.000000 44:0.285714 45:0.155556 46:0.000000 #docid = GX096-75-6305081 inc = 0.890102967721928 prob = 0.104889
0 qid:133 1:0.323529 2:0.000000 3:0.000000 4:0.000000 5:0.323529 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.323529 12:0.000000 13:0.000000 14:0.000000 15:0.323529 16:0.120219 17:0.076923 18:0.300000 19:0.250000 20:0.115385 21:0.584634 22:0.246969 23:0.188421 24:0.211288 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.581510 38:0.242428 39:0.186897 40:0.207575 41:0.000346 42:0.002770 43:0.000000 44:0.285714 45:0.155556 46:0.000000 #docid = GX096-75-6305081 inc = 0.890102967721928 prob = 0.104889
0 qid:133 1:0.323529 2:0.000000 3:0.000000 4:0.000000 5:0.323529 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.323529 12:0.000000 13:0.000000 14:0.000000 15:0.323529 16:0.120219 17:0.076923 18:0.300000 19:0.250000 20:0.115385 21:0.584634 22:0.246969 23:0.188421 24:0.211288 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.581510 38:0.242428 39:0.186897 40:0.207575 41:0.000346 42:0.002770 43:0.000000 44:0.285714 45:0.155556 46:0.000000 #docid = GX096-75-6305081 inc = 0.890102967721928 prob = 0.104889
0 qid:6391 1:0.080232 2:0.000000 3:0.000000 4:0.250000 5:0.080232 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.087255 12:0.000000 13:0.000000 14:0.124043 15:0.074698 16:0.036748 17:0.000000 18:0.277778 19:0.550000 20:0.037027 21:0.255151 22:0.247873 23:0.431315 24:0.341144 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.128612 34:0.039520 35:0.000000 36:0.000000 37:0.104250 38:0.171954 39:0.364566 40:0.123032 41:0.000000 42:0.000000 43:0.295455 44:0.571429 45:0.681159 46:0.000000 #docid = GX010-20-5881263 inc = 0.144542379466345 prob = 0.141844
0 qid:6391 1:0.080232 2:0.000000 3:0.000000 4:0.250000 5:0.080232 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.087255 12:0.000000 13:0.000000 14:0.124043 15:0.074698 16:0.036748 17:0.000000 18:0.277778 19:0.550000 20:0.037027 21:0.255151 22:0.247873 23:0.431315 24:0.341144 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.128612 34:0.039520 35:0.000000 36:0.000000 37:0.104250 38:0.171954 39:0.364566 40:0.123032 41:0.000000 42:0.000000 43:0.295455 44:0.571429 45:0.681159 46:0.000000 #docid = GX010-20-5881263 inc = 0.144542379466345 prob = 0.141844
